L,J,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,GenePersisentTime
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.16227766016837e-06,3.16227766016837e-06,0.0,0.0,2571.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.98107170553497e-06,0.0,0.0,3.98107170553497e-06,6908.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.01187233627272e-06,0.0,0.0,5.01187233627272e-06,6534.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,6.30957344480193e-06,0.0,0.0,6.30957344480193e-06,7027.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.94328234724281e-06,0.0,0.0,7.94328234724281e-06,6771.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.412537544622754e-05,0.0,0.0,1.412537544622754e-05,11606.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.995262314968879e-05,0.0,0.0,1.995262314968879e-05,29078.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.238721138568339e-05,0.0,0.0,2.238721138568339e-05,63078.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.51188643150958e-05,0.0,0.0,2.51188643150958e-05,464459.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,4.466835921509631e-05,0.0,0.0,4.466835921509631e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,6.309573444801932e-05,0.0,0.0,6.309573444801932e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.079457843841379e-05,0.0,0.0,7.079457843841379e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.943282347242815e-05,0.0,0.0,7.943282347242815e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,4.46683592150963e-06,0.0,4.46683592150963e-06,0.0,4307.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-06,0.0,5.62341325190349e-06,0.0,4948.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.07945784384137e-06,0.0,7.07945784384137e-06,0.0,4836.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.412537544622754e-05,0.0,1.412537544622754e-05,0.0,14456.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.584893192461113e-05,0.0,1.584893192461113e-05,0.0,145182.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.238721138568339e-05,0.0,2.238721138568339e-05,0.0,596980.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.238721138568339e-05,0.0,2.238721138568339e-05,0.0,29134.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.981071705534972e-05,0.0,3.981071705534972e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,4.466835921509631e-05,0.0,4.466835921509631e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-05,0.0,5.62341325190349e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,6.309573444801932e-05,0.0,6.309573444801932e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,2.238721138568339e-05,2.238721138568339e-05,0.0,0.0,0.0,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.98107170553497e-06,0.0,0.0,3.98107170553497e-06,5816.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,8.91250938133745e-06,0.0,0.0,8.91250938133745e-06,8472.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.122018454301963e-05,0.0,0.0,1.122018454301963e-05,7159.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.584893192461113e-05,0.0,0.0,1.584893192461113e-05,8482.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.981071705534972e-05,0.0,0.0,3.981071705534972e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.011872336272722e-05,0.0,0.0,5.011872336272722e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-05,0.0,0.0,5.62341325190349e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,8.912509381337455e-05,0.0,0.0,8.912509381337455e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.07945784384137e-06,0.0,7.07945784384137e-06,0.0,6148.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1e-05,0.0,1e-05,0.0,9297.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.258925411794167e-05,0.0,1.258925411794167e-05,0.0,15847.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.412537544622754e-05,0.0,1.412537544622754e-05,0.0,32719.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.584893192461113e-05,0.0,1.584893192461113e-05,0.0,14740.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,2.818382931264453e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,3.548133892335754e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,4.466835921509631e-05,0.0,4.466835921509631e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-05,0.0,5.62341325190349e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.943282347242815e-05,0.0,7.943282347242815e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,8.912509381337455e-05,0.0,8.912509381337455e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,0.0001,0.0,0.0001,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,1.778279410038922e-05,1.778279410038922e-05,0.0,0.0,0.0,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,6.309573444801932e-05,6.309573444801932e-05,0.0,0.0,0.0,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,7.943282347242815e-05,7.943282347242815e-05,0.0,0.0,0.0,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.98107170553497e-06,0.0,0.0,3.98107170553497e-06,5880.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,8.91250938133745e-06,0.0,0.0,8.91250938133745e-06,7585.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.122018454301963e-05,0.0,0.0,1.122018454301963e-05,9103.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.412537544622754e-05,0.0,0.0,1.412537544622754e-05,9129.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.778279410038922e-05,0.0,0.0,1.778279410038922e-05,12559.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.981071705534972e-05,0.0,0.0,3.981071705534972e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.011872336272722e-05,0.0,0.0,5.011872336272722e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.079457843841379e-05,0.0,0.0,7.079457843841379e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-06,0.0,5.62341325190349e-06,0.0,5417.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,8.91250938133745e-06,0.0,8.91250938133745e-06,0.0,6266.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.778279410038922e-05,0.0,1.778279410038922e-05,0.0,90507.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.778279410038922e-05,0.0,1.778279410038922e-05,0.0,81421.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.51188643150958e-05,0.0,2.51188643150958e-05,0.0,2307546.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,2.818382931264453e-05,0.0,4190780.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.162277660168379e-05,0.0,3.162277660168379e-05,0.0,4660518.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.981071705534972e-05,0.0,3.981071705534972e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-05,0.0,5.62341325190349e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,6.309573444801932e-05,0.0,6.309573444801932e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.079457843841379e-05,0.0,7.079457843841379e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,5.62341325190349e-06,5.62341325190349e-06,0.0,0.0,0.0,0.0,1836.0
30.0,5.0,1000000.0,1000000.0,1.584893192461113e-05,1.584893192461113e-05,0.0,0.0,0.0,0.0,2313.0
30.0,5.0,1000000.0,1000000.0,3.548133892335754e-05,3.548133892335754e-05,0.0,0.0,0.0,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.98107170553497e-06,0.0,0.0,3.98107170553497e-06,6035.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.01187233627272e-06,0.0,0.0,5.01187233627272e-06,7095.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,6.30957344480193e-06,0.0,0.0,6.30957344480193e-06,6741.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,8.91250938133745e-06,0.0,0.0,8.91250938133745e-06,8333.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.122018454301963e-05,0.0,0.0,1.122018454301963e-05,10796.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.412537544622754e-05,0.0,0.0,1.412537544622754e-05,9951.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,6.309573444801932e-05,0.0,0.0,6.309573444801932e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.98107170553497e-06,0.0,3.98107170553497e-06,0.0,4318.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,6.30957344480193e-06,0.0,6.30957344480193e-06,0.0,6006.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.122018454301963e-05,0.0,1.122018454301963e-05,0.0,8624.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.258925411794167e-05,0.0,1.258925411794167e-05,0.0,14969.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.412537544622754e-05,0.0,1.412537544622754e-05,0.0,34422.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.584893192461113e-05,0.0,1.584893192461113e-05,0.0,22526.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.995262314968879e-05,0.0,1.995262314968879e-05,0.0,185851.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.995262314968879e-05,0.0,1.995262314968879e-05,0.0,49863.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,3.548133892335754e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,4.466835921509631e-05,0.0,4.466835921509631e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.011872336272722e-05,0.0,5.011872336272722e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,3.54813389233575e-06,3.54813389233575e-06,0.0,0.0,0.0,0.0,2297.0
30.0,5.0,1000000.0,1000000.0,7.94328234724281e-06,7.94328234724281e-06,0.0,0.0,0.0,0.0,1993.0
30.0,5.0,1000000.0,1000000.0,1.995262314968879e-05,1.995262314968879e-05,0.0,0.0,0.0,0.0,2370.0
30.0,5.0,1000000.0,1000000.0,3.54813389233575e-06,3.54813389233575e-06,0.0,0.0,0.0,0.0,2214.0
30.0,5.0,1000000.0,1000000.0,3.162277660168379e-05,3.162277660168379e-05,0.0,0.0,0.0,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.54813389233575e-06,3.54813389233575e-06,0.0,0.0,5007.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.981071705534972e-05,3.981071705534972e-05,0.0,0.0,9286.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,4.46683592150963e-06,0.0,0.0,4.46683592150963e-06,6682.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-06,0.0,0.0,5.62341325190349e-06,8021.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.07945784384137e-06,0.0,0.0,7.07945784384137e-06,6787.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.238721138568339e-05,0.0,0.0,2.238721138568339e-05,15333.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.51188643150958e-05,0.0,0.0,2.51188643150958e-05,11534.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,0.0,2.818382931264453e-05,327222.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,0.0,3.548133892335754e-05,1687316.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,4.466835921509631e-05,0.0,0.0,4.466835921509631e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-05,0.0,0.0,5.62341325190349e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,6.309573444801932e-05,0.0,0.0,6.309573444801932e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,8.912509381337455e-05,0.0,0.0,8.912509381337455e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,0.0001,0.0,0.0,0.0001,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,4.46683592150963e-06,0.0,4.46683592150963e-06,0.0,4722.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-06,0.0,5.62341325190349e-06,0.0,6055.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,8.91250938133745e-06,0.0,8.91250938133745e-06,0.0,8164.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.162277660168379e-05,0.0,3.162277660168379e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.011872336272722e-05,0.0,5.011872336272722e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.943282347242815e-05,0.0,7.943282347242815e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,7.079457843841379e-05,7.079457843841379e-05,0.0,0.0,0.0,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,8.912509381337455e-05,8.912509381337455e-05,0.0,0.0,0.0,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,4.466835921509631e-05,4.466835921509631e-05,0.0,0.0,40498.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.98107170553497e-06,0.0,0.0,3.98107170553497e-06,5791.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.01187233627272e-06,0.0,0.0,5.01187233627272e-06,6439.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,6.30957344480193e-06,0.0,0.0,6.30957344480193e-06,7360.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.94328234724281e-06,0.0,0.0,7.94328234724281e-06,7115.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.122018454301963e-05,0.0,0.0,1.122018454301963e-05,9576.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.412537544622754e-05,0.0,0.0,1.412537544622754e-05,10320.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.778279410038922e-05,0.0,0.0,1.778279410038922e-05,19904.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.238721138568339e-05,0.0,0.0,2.238721138568339e-05,203360.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,0.0,2.818382931264453e-05,180059.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,0.0,2.818382931264453e-05,153687.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,4.466835921509631e-05,0.0,0.0,4.466835921509631e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.011872336272722e-05,0.0,0.0,5.011872336272722e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,6.309573444801932e-05,0.0,0.0,6.309573444801932e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.079457843841379e-05,0.0,0.0,7.079457843841379e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.943282347242815e-05,0.0,0.0,7.943282347242815e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,8.912509381337455e-05,0.0,0.0,8.912509381337455e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,0.0001,0.0,0.0,0.0001,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.01187233627272e-06,0.0,5.01187233627272e-06,0.0,4743.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.07945784384137e-06,0.0,7.07945784384137e-06,0.0,4402.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1e-05,0.0,1e-05,0.0,8058.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.258925411794167e-05,0.0,1.258925411794167e-05,0.0,7000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.584893192461113e-05,0.0,1.584893192461113e-05,0.0,83626.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.51188643150958e-05,0.0,2.51188643150958e-05,0.0,7774961.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,8.912509381337455e-05,0.0,8.912509381337455e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,6.30957344480193e-06,6.30957344480193e-06,0.0,0.0,0.0,0.0,2038.0
30.0,5.0,1000000.0,1000000.0,8.91250938133745e-06,8.91250938133745e-06,0.0,0.0,0.0,0.0,2514.0
30.0,5.0,1000000.0,1000000.0,6.30957344480193e-06,6.30957344480193e-06,0.0,0.0,0.0,0.0,2234.0
30.0,5.0,1000000.0,1000000.0,8.91250938133745e-06,8.91250938133745e-06,0.0,0.0,0.0,0.0,2098.0
30.0,5.0,1000000.0,1000000.0,2.238721138568339e-05,2.238721138568339e-05,0.0,0.0,0.0,0.0,5764.0
30.0,5.0,1000000.0,1000000.0,4.466835921509631e-05,4.466835921509631e-05,0.0,0.0,0.0,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,6.309573444801932e-05,6.309573444801932e-05,0.0,0.0,0.0,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,7.943282347242815e-05,7.943282347242815e-05,0.0,0.0,0.0,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.943282347242815e-05,7.943282347242815e-05,0.0,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,4.46683592150963e-06,0.0,0.0,4.46683592150963e-06,5930.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-06,0.0,0.0,5.62341325190349e-06,6865.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.07945784384137e-06,0.0,0.0,7.07945784384137e-06,6092.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,8.91250938133745e-06,0.0,0.0,8.91250938133745e-06,7423.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.122018454301963e-05,0.0,0.0,1.122018454301963e-05,9603.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.412537544622754e-05,0.0,0.0,1.412537544622754e-05,9201.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.778279410038922e-05,0.0,0.0,1.778279410038922e-05,9290.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.51188643150958e-05,0.0,0.0,2.51188643150958e-05,320313.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,0.0,2.818382931264453e-05,227068.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.98107170553497e-06,0.0,3.98107170553497e-06,0.0,4855.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,4.46683592150963e-06,0.0,4.46683592150963e-06,0.0,5994.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,6.30957344480193e-06,0.0,6.30957344480193e-06,0.0,5282.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.94328234724281e-06,0.0,7.94328234724281e-06,0.0,5308.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,8.91250938133745e-06,0.0,8.91250938133745e-06,0.0,6573.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.412537544622754e-05,0.0,1.412537544622754e-05,0.0,20757.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.584893192461113e-05,0.0,1.584893192461113e-05,0.0,34575.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.778279410038922e-05,0.0,1.778279410038922e-05,0.0,53338.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.778279410038922e-05,0.0,1.778279410038922e-05,0.0,54155.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.51188643150958e-05,0.0,2.51188643150958e-05,0.0,3155728.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,2.818382931264453e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,3.548133892335754e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,6.309573444801932e-05,0.0,6.309573444801932e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.079457843841379e-05,0.0,7.079457843841379e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.943282347242815e-05,0.0,7.943282347242815e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,8.912509381337455e-05,0.0,8.912509381337455e-05,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,0.0001,0.0,0.0001,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,7.07945784384137e-06,7.07945784384137e-06,0.0,0.0,0.0,0.0,2154.0
30.0,5.0,1000000.0,1000000.0,5.011872336272722e-05,5.011872336272722e-05,0.0,0.0,0.0,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,2.818382931264453e-05,2.818382931264453e-05,0.0,0.0,0.0,0.0,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.258925411794167e-05,1.258925411794167e-05,0.0,0.0,6928.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-05,5.62341325190349e-05,0.0,0.0,348156.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,4.46683592150963e-06,0.0,0.0,4.46683592150963e-06,7333.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.07945784384137e-06,0.0,0.0,7.07945784384137e-06,7195.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,8.91250938133745e-06,0.0,0.0,8.91250938133745e-06,7561.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.258925411794167e-05,0.0,0.0,1.258925411794167e-05,10585.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,1.778279410038922e-05,0.0,0.0,1.778279410038922e-05,16542.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,2.238721138568339e-05,0.0,0.0,2.238721138568339e-05,86124.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,3.162277660168379e-05,0.0,0.0,3.162277660168379e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,7.943282347242815e-05,0.0,0.0,7.943282347242815e-05,10000000.0
30.0,5.0,1000000.0,1000000.0,0.0,0.0,8.912509381337455e-05,0.0,0.0,8.912509381337455e-05,10000000.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,5.0118723362727e-07,0.0,5.0118723362727e-07,0.0,23177.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,7.9432823472428e-07,0.0,7.9432823472428e-07,0.0,21845.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,1e-06,0.0,1e-06,0.0,33857.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,1.12201845430196e-06,0.0,1.12201845430196e-06,0.0,24707.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,1.58489319246111e-06,0.0,1.58489319246111e-06,0.0,176015.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,1.58489319246111e-06,0.0,1.58489319246111e-06,0.0,2639068.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,2.51188643150958e-06,0.0,2.51188643150958e-06,0.0,10000000.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,2.81838293126445e-06,0.0,2.81838293126445e-06,0.0,10000000.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,3.54813389233575e-06,0.0,3.54813389233575e-06,0.0,10000000.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,5.01187233627272e-06,0.0,5.01187233627272e-06,0.0,10000000.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,7.07945784384137e-06,0.0,7.07945784384137e-06,0.0,10000000.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,8.91250938133745e-06,0.0,8.91250938133745e-06,0.0,10000000.0
30.0,5.0,10000000.0,10000000.0,3.9810717055349e-07,3.9810717055349e-07,0.0,0.0,0.0,0.0,7314.0
30.0,5.0,10000000.0,10000000.0,3.9810717055349e-07,3.9810717055349e-07,0.0,0.0,0.0,0.0,9231.0
30.0,5.0,10000000.0,10000000.0,2.51188643150958e-06,2.51188643150958e-06,0.0,0.0,0.0,0.0,12083.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,3.9810717055349e-07,3.9810717055349e-07,0.0,0.0,16621.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,3.9810717055349e-07,0.0,0.0,3.9810717055349e-07,21972.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,4.4668359215096e-07,0.0,0.0,4.4668359215096e-07,23079.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,5.0118723362727e-07,0.0,0.0,5.0118723362727e-07,23261.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,7.0794578438413e-07,0.0,0.0,7.0794578438413e-07,73007.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,7.9432823472428e-07,0.0,0.0,7.9432823472428e-07,24745.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,1e-06,0.0,0.0,1e-06,27894.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,1.77827941003892e-06,0.0,0.0,1.77827941003892e-06,38425.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,2.23872113856833e-06,0.0,0.0,2.23872113856833e-06,399702.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,3.98107170553497e-06,0.0,0.0,3.98107170553497e-06,10000000.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,5.62341325190349e-06,0.0,0.0,5.62341325190349e-06,10000000.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,7.07945784384137e-06,0.0,0.0,7.07945784384137e-06,10000000.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,7.94328234724281e-06,0.0,0.0,7.94328234724281e-06,10000000.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,1e-05,0.0,0.0,1e-05,10000000.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,3.1622776601683e-07,0.0,3.1622776601683e-07,0.0,18671.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,3.5481338923357e-07,0.0,3.5481338923357e-07,0.0,18924.0
30.0,5.0,10000000.0,10000000.0,0.0,0.0,4.4668359215096e-07,0.0,4.4668359215096e-07,0.0,20459.0
