L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,simulation_time,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold,mean_host_N,std_host_N,mean_phage_N,std_phage_N
15,3,0.005,1.0,1000000,1.0e6,0,0,2.85e-5,2.85e-5,0,0.0,250000,250000,27782.93795101128,2165.7920730442,2027.3499238191976,3527.042399447426,3551.4916558357163,42177.6555758373,49959.70500196295,41226.0545023304,49626.05268260407,hard,5.0,1.0000804335877551e6,1172.552102935007,1.0000831185306122e6,1181.766813848211
15,2,0.005,1.0,10000000,1.0e7,0,0,1.95e-6,1.95e-6,0,0.0,250000,250000,486810.7604,5629.883036405887,5835.9728,1035.677028663706,1006.8826722338205,385722.92008414736,391048.19185538567,361174.9266679157,366181.46440705727,hard,5.0,1.0000186527710205e7,3350.4432814388924,1.0000201861730613e7,3357.9739418802606
15,3,0.005,1.0,10000000,1.0e7,0,0,2.1e-6,2.1e-6,0,0.0,250000,138281,425896.3590033975,3980.546898869539,3732.2475442043224,7623.008516678496,7826.7342342342345,1.3769646138245394e6,835178.4904494924,1.4440031213566815e6,962562.0578140137,hard,5.0,9.625610372641262e6,1.9001746462633696e6,9.625656272491952e6,1.9001854244996363e6
15,2,0.005,1.0,125892,125892.0,0,0,0.0003097893432465923,0.0003097893432465923,0,0.0,250000,250000,2705.584823511118,3576.5963874680306,3483.4538246268658,438.70330027637783,422.7613402876561,2387.5406987688116,2426.1849545062787,2723.9348243847867,2946.000144886709,hard,5.0,125891.73514693878,373.4196616884058,125892.28651428572,372.2284267393292
15,3,0.005,1.0,125892,125892.0,0,0,0.00032170431798684586,0.00032170431798684586,0,0.0,250000,250000,2353.0605610761027,1139.6979056544474,1111.132758425054,2018.8704840203798,2024.5308503606632,3047.0122815869677,3325.4794632867656,3342.238817152898,3955.6577091932327,hard,5.0,125898.5005510204,374.07064271594993,125900.23734693878,374.5061211407348
15,2,0.005,1.0,1258925,1.258925e6,0,0,1.5489405643703954e-5,1.5489405643703954e-5,0,0.0,250000,250000,55347.563673377066,4294.446922390723,4375.850486315313,965.1772094085408,957.9425393883225,52438.621642152335,52843.3782098679,49222.0933375858,49397.09710578657,hard,5.0,1.2589506095632652e6,1177.427924199063,1.2589532074938775e6,1180.6517183255123
15,3,0.005,1.0,1258925,1.258925e6,0,0,2.025537661099748e-5,2.025537661099748e-5,0,0.0,250000,61869,40127.6914712878,2417.8358315488936,2353.437669376694,4127.936940775458,4262.328394072887,95242.32655741349,86800.0885992846,135679.20260000386,112527.51964658934,hard,5.0,1.148345671244439e6,356503.1177269005,1.148365686278992e6,356509.4712034437
15,2,0.005,1.0,12589254,1.2589254e7,0,0,1.3106415995737316e-6,1.3106415995737316e-6,0,0.0,250000,250000,764569.8048579663,5136.579409417398,5250.848497324002,1336.43273635985,1355.8769363166953,590287.2586040996,584708.670651496,585443.0635200485,578244.7468801921,hard,5.0,1.2589521161391838e7,3843.5358658260566,1.258953542887347e7,3838.2518647723305
15,3,0.005,1.0,12589254,1.2589254e7,0,0,1.6680893085483858e-6,1.6680893085483858e-6,0,0.0,250000,156895,520606.16400220507,4299.736208920188,3921.6712441636914,6759.864205892313,7191.42498430634,1.279455414459784e6,2.448835754699136e6,1.5066007155105558e6,2.343251428204373e6,hard,5.0,1.2175661493057704e7,2.246132925975459e6,1.2175708870199809e7,2.2461437859200784e6
15,2,0.005,1.0,158489,158489.0,0,0,0.00016089444693322564,0.00016089444693322564,0,0.0,250000,205916,5173.503098106713,2727.561301369863,2735.1173434273915,743.9799476896251,755.718415980375,5199.016120367238,5193.133639961909,5861.741140168164,6064.458222223192,hard,5.0,154548.87449979095,24690.689772251448,154546.5793266838,24690.30863268093
