L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,simulation_time,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold,mean_host_N,std_host_N,mean_phage_N,std_phage_N
10,2,0.005,1.0,39810717,3.9810717e7,5.0237728700038236e-8,5.0237728700038236e-8,0,0,0,0.0,250000,177259,1.0814218009708738e7,6859.165048543689,6649.4,2403.4655172413795,2607.7166666666667,1.5350313844379992e6,1.4530759637267743e6,1.4287966744556734e6,1.3686366865643964e6,hard,5.0,3.865566553910681e7,6.682826089918029e6,3.865568758145002e7,6.682829870550894e6
10,3,0.005,1.0,39810717,3.9810717e7,5.0237728700038236e-8,5.0237728700038236e-8,0,0,0,0.0,250000,250000,9.73714379169503e6,3145.6733703190016,2855.1259360108916,8534.217851739788,8578.16604892513,6.198998629908958e6,6.826349306830172e6,4.406891346411411e6,4.822907857549019e6,hard,5.0,3.981378047748572e7,17716.070066060845,3.981381716993877e7,17821.189411702984
10,2,0.005,1.0,501187,501187.0,3.990526490112473e-6,3.990526490112473e-6,0,0,0,0.0,250000,24829,125728.171875,3863.4848484848485,3588.1267605633802,1872.4761904761904,2083.269230769231,76615.70798454084,69592.3446813887,88714.54910118703,79848.89820731874,hard,5.0,374844.29154269,217637.9994015502,374842.68253568007,217637.09129843765
10,3,0.005,1.0,501187,501187.0,3.990526490112473e-6,3.990526490112473e-6,0,0,0,0.0,250000,164150,124458.05023923445,1893.3233496332518,1735.1226076555024,8679.276385224275,8742.862757731958,128893.82285646025,140664.09066450375,95725.93678524921,103390.2746251798,hard,5.0,485500.5832799246,87433.24011446653,485503.95223374176,87433.89713153479
10,2,0.005,1.0,5011872,5.011872e6,3.990524897682942e-7,3.990524897682942e-7,0,0,0,0.0,250000,75892,1.3853089838709678e6,16286.450704225352,12731.04109589041,2575.4615384615386,2831.6428571428573,247074.0735971851,239049.99518946212,261046.6967010896,251363.18876506898,hard,5.0,4.658510848022344e6,1.2831362891556344e6,4.658520904686001e6,1.283139043429695e6
10,3,0.005,1.0,5011872,5.011872e6,3.990524897682942e-7,3.990524897682942e-7,0,0,0,0.0,250000,250000,1.2116703033259423e6,2654.4244897959184,2422.5033259423503,8904.413429256594,8950.0,1.1414477267691111e6,1.2474568302351271e6,794353.8722393397,870911.7887635356,hard,5.0,5.012408022114285e6,3431.1215790303395,5.012409765089796e6,3442.6234280810577
10,2,0.005,1.0,50118723,5.0118723e7,3.9905246588186215e-8,3.9905246588186215e-8,0,0,0,0.0,250000,250000,1.191648769675926e7,4376.0163551401865,4238.511574074074,3140.691906005222,3148.594315245478,4.1278951711539016e6,4.1839644917151844e6,3.4280909173295703e6,3.4836265786060826e6,hard,5.0,5.0119547812714286e7,8102.896409576833,5.011952434231837e7,8083.446959903948
10,3,0.005,1.0,50118723,5.0118723e7,3.9905246588186215e-8,3.9905246588186215e-8,0,0,0,0.0,250000,250000,1.2046286648334624e7,3388.4455835962144,3083.446940356313,8505.837108013937,8552.193851409053,6.939259386876722e6,7.435897146860746e6,5.051944214104346e6,5.332871063622719e6,hard,5.0,5.012195528113878e7,19740.99942428889,5.0122013001951024e7,19866.578152542523
10,2,0.005,1.0,630957,630957.0,6.339576231026837e-6,6.339576231026837e-6,0,0,0,0.0,250000,250000,84409.87437641724,3168.791818181818,3136.1931972789116,1557.587006960557,1555.4435185185184,77710.79044092144,80786.86157544634,63370.30296521127,65794.13219004577,hard,5.0,630973.9818979591,836.5002311851888,630974.8846,833.3355834419727
10,3,0.005,1.0,630957,630957.0,3.1697881155134183e-6,3.1697881155134183e-6,0,0,0,0.0,250000,214170,157399.4577231932,2030.7336202773793,1876.4246575342465,9225.356671740234,9320.377566349523,158995.62828386162,171726.53842648596,115210.76373744929,125762.723768908,hard,5.0,615946.0934885499,96384.36883196705,615950.4564134437,96385.06170306404
10,2,0.005,1.0,6309573,6.309573e6,3.1697866083806306e-7,3.1697866083806306e-7,0,0,0,0.0,250000,118499,1.6967723730769232e6,3445.19391634981,3214.7384615384617,3202.6880733944954,3378.241860465116,665209.7200035698,661782.1264385242,586929.2577687849,588674.5036670002,hard,5.0,6.031783390910933e6,1.2947181524206742e6,6.031784569855241e6,1.294718389938659e6
10,3,0.005,1.0,6309573,6.309573e6,3.1697866083806306e-7,3.1697866083806306e-7,0,0,0,0.0,250000,250000,1.527524673130194e6,2685.438465138044,2465.0304709141274,8821.06544372831,8889.714565004888,1.3904839715864304e6,1.496221249748936e6,976429.912401258,1.0582745015442264e6,hard,5.0,6.310237880987755e6,4102.9920639603115,6.310240878355102e6,4110.4578678995795
10,2,0.005,1.0,63095734,6.3095734e7,3.1697864074297005e-8,3.1697864074297005e-8,0,0,0,0.0,250000,250000,1.5854329061320756e7,4593.056338028169,4253.245283018868,3045.154761904762,3055.5868263473053,3.2984780338589554e6,3.3605857679020725e6,2.6510155870747236e6,2.763320355752571e6,hard,5.0,6.3096344233342856e7,8988.385599034647,6.309635046247755e7,8957.702524704664
10,3,0.005,1.0,63095734,6.3095734e7,3.1697864074297005e-8,3.1697864074297005e-8,0,0,0,0.0,250000,250000,1.502634069746525e7,3278.029069767442,2997.721995094031,8223.979704797048,8218.665457842248,8.117003268027302e6,8.62474381943774e6,5.857769997644366e6,6.056938340832415e6,hard,5.0,6.309970349833469e7,24775.595870585796,6.309975201115918e7,24872.133651413566
10,2,0.005,1.0,794328,794328.0,2.517851567614386e-6,2.517851567614386e-6,0,0,0,0.0,250000,28867,184798.03333333333,16133.28,11899.8,2920.2,1820.8,54451.35144962048,43623.50754773444,73966.80312857754,64653.79166257634,hard,5.0,627950.365860812,323232.1175879082,627959.0648594294,323236.60419291223
10,3,0.005,1.0,794328,794328.0,2.517851567614386e-6,2.517851567614386e-6,0,0,0,0.0,250000,52941,197385.4331797235,2132.4574209245743,1942.0275862068966,7059.8247422680415,7225.584126984127,189055.5409980182,201282.56379882514,164641.4634925039,168767.54035241605,hard,5.0,711578.6487140444,242790.28678754918,711578.4188273086,242790.21705383452
10,2,0.005,1.0,7943282,7.943282e6,2.517850933656894e-7,2.517850933656894e-7,0,0,0,0.0,250000,117286,2.0269617757009345e6,3575.700980392157,3336.266355140187,3247.8427672955977,3275.9881656804732,679813.2396132963,685336.6880820309,631217.2516561048,627880.2196120034,hard,5.0,7.589760047717436e6,1.6383198600753723e6,7.589770598409419e6,1.6383221650812314e6
10,3,0.005,1.0,7943282,7.943282e6,2.517850933656894e-7,2.517850933656894e-7,0,0,0,0.0,250000,250000,1.9497783264818355e6,2862.9208984375,2597.0869980879543,9145.211099585062,9104.372210953346,1.804630284168842e6,1.9221841019185602e6,1.2864866962025438e6,1.3552729651353124e6,hard,5.0,7.944085895510204e6,4914.619724623416,7.9441101988e6,4925.897887450445
