L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,theta_GH_rel,theta_GP_rel,theta_gH_rel,theta_gP_rel
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.0e-5,0.0,1.0e-5,0.0,200000.0,52233.738380294424,4795.627912055911,4769.483506944444,3124.368384958281,3128.5413843999545,48834.14171924464,50625.50952342177,49194.41178202858,51198.369741951974,4.724597095598785,4.94476118604162,0.12298503942089221,0.1279946498205343
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.1000000000000001e-5,0.0,1.1000000000000001e-5,0.0,200000.0,47645.752956682816,4964.894413948983,4925.458000854945,2854.9957970579408,2857.146571311506,44816.566269301125,46271.35250712988,44165.63054648272,45931.67378855301,4.484588446457055,4.665075265158958,0.11041322394441727,0.11482838668065495
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.2e-5,0.0,1.2e-5,0.0,200000.0,44046.26029475509,5224.6587462816515,5209.546886288109,2637.6596180858737,2640.0784610151554,41147.068694072324,42390.929810688205,41109.99251926323,42689.48085548726,4.239045990232079,4.400842668230242,0.10277421479764856,0.10672330487385796
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.3e-5,0.0,1.3e-5,0.0,200000.0,40509.09350808339,5403.737966360301,5353.925611205127,2446.49049501939,2439.806275425644,38263.79013440637,39362.936422719744,37892.83578391624,39237.49004512366,4.032846150616362,4.181396940080166,0.0947314832037702,0.09809307018302364
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.4e-5,0.0,1.4e-5,0.0,200000.0,37805.54010772512,5520.917267882392,5519.499981925315,2259.411070642689,2261.230236780392,35981.24737863662,36979.66795323535,34593.47996701586,35863.6542555296,3.8697196478623788,4.00375528842877,0.08648320557522013,0.08965854577016028
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.5e-5,0.0,1.5e-5,0.0,200000.0,35501.512090569355,5824.980656075316,5790.431963068806,2102.4838833904573,2111.489700410449,33636.53048742358,34489.664497409845,32703.87898589154,33897.47370505405,3.681113447728641,3.7979073750276124,0.0817594336876865,0.0847431581066357
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.6e-5,0.0,1.6e-5,0.0,200000.0,33135.31389587339,5983.377614597241,5961.680705516936,1975.1140681456156,1970.2218908555715,31706.483322668064,32465.16741365711,30434.784075707314,31561.06549327693,3.5205078299733286,3.6242366264181998,0.0760865768971084,0.07890236895908631
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.7e-5,0.0,1.7e-5,0.0,200000.0,31325.78950551943,6235.108504509967,6208.866890972327,1852.798219466635,1850.1171760415427,29965.391001246597,30668.14068136622,28569.07769048304,29567.924586503887,3.370186611271356,3.46653152245828,0.07142233556034874,0.0739195521924479
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.8e-5,0.0,1.8e-5,0.0,200000.0,29417.159927112007,6525.543556039512,6498.216260225643,1730.622116052105,1735.168756105503,28105.880636522947,28652.98307594334,26446.638476895383,27319.228946319112,3.1992600142067515,3.274879620640848,0.06611627952206955,0.06829766079955052
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.9e-5,0.0,1.9e-5,0.0,200000.0,28200.316098334653,6763.140384385818,6725.3429681614525,1640.3923701162887,1638.011460243374,26855.52877956456,27373.619462849056,25520.380320509692,26484.640266975483,3.0843539807524487,3.155630154519031,0.06380062148814995,0.06621131890353626
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,2.0e-5,0.0,2.0e-5,0.0,200000.0,26792.74316177978,7041.273389837448,7082.5919212630715,1551.9394775411674,1548.360146804836,25577.940230529286,26059.192403201705,23916.096648344344,24775.118494495964,2.9613625378266146,3.029751937805196,0.059789946076713674,0.06193750665361283
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.0e-6,0.0,1.0e-6,0.0,22657.0,346683.5372460497,2753.7427983539096,2509.3837471783295,3563.162162162162,4342.555555555556,271681.4729527772,400796.14277921536,270698.89571539883,401063.8128819922,15.638233577446542,24.72462594978357,0.67666696411706,1.0020654265232258
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,2.0e-6,0.0,2.0e-6,0.0,107440.0,251627.8416347382,2303.9164340040434,2061.4970354829884,7697.3796114385505,7837.014068597248,234339.37779943092,333565.7426228125,251678.08299568138,349076.78522238677,9.171678265233814,12.701958681553746,0.6291078192657257,0.8723300603039974
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,3.0e-6,0.0,3.0e-6,0.0,200000.0,171582.8292613434,2372.41110827468,2209.9488567561793,5664.2305313788365,5708.829776933676,159144.3370046837,195446.11983756808,169761.11613194205,205277.45638473894,7.86826521013933,9.500514161521483,0.4243655535674662,0.5131469464344748
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,4.0e-6,0.0,4.0e-6,0.0,200000.0,128791.11658782237,2495.917123800025,2370.7917289790935,4399.189604329369,4429.945244134433,117284.9382324742,135889.95951032007,124110.18197134913,142482.22071389985,7.082171944155794,8.155863846627335,0.3102559294968741,0.35618193068544063
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,5.0e-6,0.0,5.0e-6,0.0,200000.0,103185.75116483035,2611.278776376019,2512.0814559008936,3595.6399445134816,3622.4221094126656,95050.7700040454,106652.2524108132,99111.55592552117,110743.76311438865,6.572522239721471,7.369129276340216,0.24776718252240923,0.2768459856447408
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,6.0e-6,0.0,6.0e-6,0.0,200000.0,86520.15105632001,2714.6409770532655,2638.840835848381,3055.998391377785,3078.7289625854833,79517.84110999931,87393.14445652974,82839.9424390235,90672.41127930727,6.080522936020774,6.70546621100641,0.20709176018953407,0.22667185347891963
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,7.0e-6,0.0,7.0e-6,0.0,200000.0,74649.28300642419,2818.6102769932113,2750.164561909182,2673.469811176125,2687.7041849221937,69085.2047981954,74843.20293626585,70916.09235902314,76859.93373715374,5.704935935028133,6.205485565287397,0.1772839644698743,0.19214334257337978
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,8.0e-6,0.0,8.0e-6,0.0,200000.0,65224.30276537109,2980.4889423655395,2912.23498527036,2351.11155467394,2360.3544669293074,60552.04394892871,65131.10140734143,61337.09637716892,66024.39999392009,5.34041422045478,5.7748934894457715,0.1533380764357106,0.1650558272295679
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,9.0e-6,0.0,9.0e-6,0.0,200000.0,58511.362793600885,3075.726183231122,3018.052177732569,2115.341108995831,2124.217981965692,55171.991055222235,58958.203407075736,55992.47186892397,59848.72254150825,5.104006851574612,5.482463921744002,0.1399776479053982,0.14961785632075839
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.0e-5,0.0,1.0e-5,0.0,200000.0,52932.96290784202,3219.682794950339,3163.925311963366,1912.6834977428523,1919.4227090694935,49950.38047257046,52982.50390543691,49625.46662271085,52883.53960917866,4.816836091591943,5.1357446901348744,0.12406060193935219,0.13220565168940276
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.1000000000000001e-5,0.0,1.1000000000000001e-5,0.0,200000.0,48222.79959745666,3362.2270495599814,3309.563606422396,1745.1577404361817,1747.8655669811988,45584.70891911875,48144.25508382524,45272.61768014908,47953.52095632771,4.554000071353431,4.836467991634022,0.11317902417688547,0.11988100399025671
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.2e-5,0.0,1.2e-5,0.0,200000.0,44073.67182690773,3464.6770562371953,3421.248991131073,1597.5927373507675,1601.1894643024673,42218.78188988369,44414.04048912444,41594.64139354883,43928.39872881187,4.3354408731628835,4.585025663631985,0.10398461875307391,0.10981870530713878
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.3e-5,0.0,1.3e-5,0.0,200000.0,40991.4348066553,3619.781922558453,3582.4591879061622,1481.0523910911222,1483.8154331380872,39165.58254108822,41005.295082435594,38548.683460548724,40607.551493649895,4.12050141236632,4.334380893875423,0.09636998828815158,0.10151698007851624
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.4e-5,0.0,1.4e-5,0.0,200000.0,38164.88135908773,3746.5820574554123,3725.174629401224,1377.1637308691886,1380.425358118143,36806.064292789466,38451.55202579709,36473.000749984225,38334.93749639455,3.946538694044793,4.142497280765756,0.0911808476887088,0.09583559163923147
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.5e-5,0.0,1.5e-5,0.0,200000.0,35502.09315710936,3926.5506814005107,3894.1676022643833,1271.1229040664798,1269.719227203981,34303.49334289331,35733.349139401646,33332.32228103812,34897.33855745075,3.7494799282605147,3.9240128671654073,0.08332945362504886,0.08724196756791984
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.6e-5,0.0,1.6e-5,0.0,200000.0,33605.0627621184,4115.884055841293,4093.310884619136,1200.4637545764424,1200.3445849146706,32357.052308960945,33626.80729162432,30913.186052744353,32335.814062279293,3.5885853024385623,3.745855150326456,0.07728178888775807,0.08083824899607751
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.7e-5,0.0,1.7e-5,0.0,200000.0,31627.744724066186,4276.967092008059,4255.167294164272,1117.62253065832,1121.1336245433877,30742.43495684366,31875.74114289119,29430.259871781218,30735.023500638254,3.452360258371971,3.5932826050502817,0.07357475311410096,0.07683656122234074
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.8e-5,0.0,1.8e-5,0.0,200000.0,29890.51446592273,4488.274756285275,4466.752151375093,1052.1722685736988,1045.3884436946437,29063.799342897804,30084.613162121765,27543.069980238084,28776.71577130161,3.301383703368132,3.4311772676413654,0.06885673191996994,0.07194092741023266
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.9e-5,0.0,1.9e-5,0.0,200000.0,28176.121567096186,4617.654378119801,4632.250683326825,993.3857783506539,991.1063457918796,27727.05360088171,28663.61228932442,26321.407422448945,27463.283147184415,3.1768078953337566,3.296232829415728,0.06580267357150359,0.06865739886260477
50.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,2.0e-5,0.0,2.0e-5,0.0,200000.0,27204.228627961187,4898.605870873313,4884.758774901748,935.4055902884858,937.7274740678441,26370.408513146922,27228.644243335846,25031.720200879576,26113.299747263318,3.047744869964153,3.1578907869108384,0.06257849357355579,0.06528258167116091
50.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,1.0e-7,0.0,1.0e-7,0.0,200000.0,3.826132354181818e6,11269.130049261084,11438.256,25412.991847826088,30325.130511463845,1.7938683582113103e6,1.8859931989506383e6,1.7872197214870434e6,1.899053873918382e6,13.409145761779454,14.634221748089342,0.44680328877687153,0.47476182367850517
50.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,2.0e-7,0.0,2.0e-7,0.0,200000.0,2.1318293928987193e6,12217.679478380232,12144.441210710129,23590.28139183056,24619.037426900584,891377.1400149864,913220.6476153267,880517.1874523401,901159.1694441597,7.877676016398365,8.247711300737956,0.22012894794575777,0.22528946731077168
50.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,3.0e-7,0.0,3.0e-7,0.0,200000.0,1.4531623697442566e6,12219.489463601532,12117.274815778066,19572.599005799504,19942.944921316164,639569.5623190014,648813.8135566331,640946.2410775846,648028.5244574843,5.961672192494845,6.158123111076488,0.16023635089360092,0.16200689450846825
50.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,4.0e-7,0.0,4.0e-7,0.0,200000.0,1.1976432180267966e6,12859.464207290293,12646.360129922858,16388.711840228247,17512.173495518568,526950.4680501511,533586.2902702662,523846.49371825537,533190.7632696591,5.203613762491614,5.341059407440309,0.1309615506817215,0.1332976381908591
50.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,5.0e-7,0.0,5.0e-7,0.0,200000.0,1.006876247564935e6,12965.359215017064,12722.818181818182,14660.469959946595,15183.509339975093,435023.51454736554,438994.0056918382,438747.801223346,442184.12528371933,4.497566305429466,4.590930305051621,0.10968684015966695,0.11054593343927084
50.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,6.0e-7,0.0,6.0e-7,0.0,200000.0,807820.0606520091,13302.967343687775,13152.57846853677,12873.095990279466,12836.891661939875,359816.36506605963,361985.0428826417,364991.2273284189,369052.96749163046,3.842692583789732,3.903437073439015,0.09124773110930814,0.09226315268621678
50.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,7.0e-7,0.0,7.0e-7,0.0,200000.0,688397.8675400291,13702.900341038272,13714.838791848617,11137.46573816156,11282.914361702127,318394.0728436932,319101.71461194486,314527.7937278723,316105.9741997536,3.478833732836766,3.5123157099685733,0.07863187442547875,0.07902644820654413
50.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,8.0e-7,0.0,8.0e-7,0.0,200000.0,627846.0895741556,13971.001139384733,13780.984214390603,10251.063298167684,10608.095846645367,287945.2473784659,288637.9570629406,273335.79477425246,275296.95849482424,3.215366379069206,3.241454809767224,0.0683339119271009,0.06882418056267833
50.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,9.0e-7,0.0,9.0e-7,0.0,200000.0,579239.3953488372,13989.634344929682,14048.759084302326,9464.557104557642,9518.931794333683,271865.9874357882,271951.57219396485,265949.1039883366,267348.39216941164,3.0722052114812977,3.092097048853961,0.06648724839980272,0.06683707383210903
50.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,1.0e-7,0.0,1.0e-7,0.0,143867.0,3.914928020786263e6,4395.296400449944,4194.590149118843,14761.483170466883,15461.658516707417,1.4229193994596847e6,1.7791454815920917e6,1.4041815592593113e6,1.747500668538989e6,12.01954905003915,15.25614764348257,0.3510353900635246,0.43686265532395807
50.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,2.0e-7,0.0,2.0e-7,0.0,200000.0,2.3595694404428042e6,4595.453635652854,4346.180342384888,11568.34802694899,11767.91663672296,1.2650306311418677e6,1.4596798173882195e6,1.2865043223654742e6,1.4805115244820514e6,9.76779111077046,11.353967245645517,0.3216183880791084,0.37009581898935934
50.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,3.0e-7,0.0,3.0e-7,0.0,200000.0,1.6150472414572865e6,4735.763757861635,4569.598492462312,8803.86201048412,8874.574683916495,829276.5777555559,910485.9282022682,849065.1954576233,925191.4451868555,7.215121225690218,7.977538022016141,0.2122630864994111,0.23129439841009092
50.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,4.0e-7,0.0,4.0e-7,0.0,200000.0,1.219745287429297e6,5075.7984799905,4945.206395013275,6949.278456679939,6962.032837011433,624342.9506627456,669336.3048502677,628926.0308094975,673583.8702349858,5.890770940236533,6.356635228564691,0.15722976554014448,0.16839409047312887
50.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,5.0e-7,0.0,5.0e-7,0.0,200000.0,1.0042042429035753e6,5228.879870852817,5120.535427952329,5822.245712107737,5786.8815919172,524556.0545225686,556323.3333590945,533498.7542468882,563196.0399062958,5.185727339198239,5.5297895843980855,0.1333735164891803,0.1407977280201085
50.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,6.0e-7,0.0,6.0e-7,0.0,200000.0,825018.4131787937,5342.581532416503,5237.099055591329,4852.240029633288,4881.050666666667,427856.23226203624,448985.23321718845,429187.4016293471,450177.3251916954,4.439890398296028,4.682134912399939,0.10729602044614944,0.112543493957116
50.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,7.0e-7,0.0,7.0e-7,0.0,200000.0,740135.8872634271,5564.016910467891,5512.553657289002,4323.729186155285,4330.0607245543415,398106.1049735714,415126.14214331005,402062.42911980103,419665.22248265176,4.223580229573548,4.422598954929041,0.10051489762388838,0.10491555942856524
50.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,8.0e-7,0.0,8.0e-7,0.0,200000.0,636958.099199663,5711.997122455505,5658.4091196293175,3827.56184084372,3820.2570651531278,340364.3967141347,353070.2158838556,342201.75802531297,354940.2222316958,3.7203143061535746,3.874788766362838,0.0855499332497875,0.08873456318995522
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.0e-7,0.0,1.0e-7,0.0,113052.0,4.242286303776683e6,3255.3962666666666,2752.2364532019706,10791.427840327533,11249.185078909613,1.9571833126397613e6,3.373413532947782e6,1.9365338611917605e6,3.368679827769803e6,16.36373933351015,28.35747276300178,0.48408887843223014,0.8415721592574279
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,2.0e-7,0.0,2.0e-7,0.0,200000.0,2.482564646728096e6,3015.6234761120263,2688.2797907230984,7931.723591387999,8050.885847508851,1.640880737518324e6,2.2514786255070968e6,1.7523389243990935e6,2.3508519385773255e6,11.29449535612865,15.362142077879971,0.4380444030801939,0.5876523010983392
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,3.0e-7,0.0,3.0e-7,0.0,200000.0,1.646355420034922e6,3144.212894155453,2943.0628597296773,5621.827561064528,5665.317766853933,1.0127660204055131e6,1.210146554099295e6,1.0518801117606517e6,1.2417574681661038e6,8.106856856292923,9.661828660104359,0.26295606669772587,0.3104224447218934
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,4.0e-7,0.0,4.0e-7,0.0,200000.0,1.2581711647707487e6,3251.1072152653546,3098.471271038886,4394.477025898079,4432.4638576779025,780093.4118360281,892635.2379716606,814581.8721526894,925414.7726286781,6.829280159722315,7.819045436767663,0.20363741302325863,0.23134441354706747
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,5.0e-7,0.0,5.0e-7,0.0,200000.0,1.0103273711290322e6,3419.2263537707267,3284.797849462366,3597.292871474094,3616.8877580357657,638041.0610179488,710191.5345749571,654099.376500455,724001.6205542277,5.9746508980783295,6.656322498157193,0.16351963931736,0.18099456875815662
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,6.0e-7,0.0,6.0e-7,0.0,200000.0,857244.4941194134,3523.3761585334632,3397.029778289375,3092.3161772732233,3104.9149310179514,567038.2804912829,620097.4816818883,580000.864950384,631454.4406152203,5.520149019250899,6.047558312443857,0.1449961716085901,0.15785921368925862
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,7.0e-7,0.0,7.0e-7,0.0,200000.0,737642.5546292007,3724.0557356478093,3621.2307138078327,2656.927845982143,2675.883230904302,474897.4914778689,512733.07063374046,487253.55950227415,524676.4134728707,4.862459406182759,5.261124504582028,0.12181059554317981,0.13116604632271678
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,8.0e-7,0.0,8.0e-7,0.0,200000.0,652242.1049976839,3799.7196489770486,3735.1283133460292,2351.9053074326193,2389.9825090470445,426331.27212279674,455979.3083665602,431635.12301746145,460446.05977527925,4.49653944784647,4.819981715483643,0.10790657472485919,0.11510914709468457
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,9.0e-7,0.0,9.0e-7,0.0,200000.0,572598.1876419574,3972.4501388670546,3886.354480693785,2085.6432483791637,2089.670168298317,381628.65631399717,404937.9703697732,381598.6057875549,403919.0097276293,4.1343545626528275,4.399092359215474,0.09539797456624247,0.1009778717147579
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.0e-6,0.0,1.0e-6,0.0,200000.0,525395.6601411216,4119.644567615563,4039.564008700727,1915.3752443371277,1917.2908596670065,352483.70826429693,372235.8430478103,344987.80084981147,364007.6106718275,3.894202171009326,4.123071654989047,0.0862455318426739,0.09100041994832911
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.1e-6,0.0,1.1e-6,0.0,200000.0,477529.6779069767,4333.332570272572,4284.05301268499,1729.2182562237126,1739.5153069853977,333622.9402596214,350530.6195716428,328946.8930898742,345235.37665711826,3.7375844900336546,3.938216119928241,0.08223542575582553,0.08630749306777424
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.2e-6,0.0,1.2e-6,0.0,200000.0,442546.5252322929,4479.963279536636,4430.518110499082,1599.457754525227,1606.9599334205207,308520.19377918524,323128.8275265593,304067.79000154807,318479.88699657324,3.5095054942084225,3.684983417467332,0.07601587704859958,0.07961883409063063
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.3e-6,0.0,1.3e-6,0.0,200000.0,411385.29951532977,4550.482655176175,4526.566683003866,1476.696087564043,1484.579476744186,301648.83139408944,314986.7767554474,297336.07509011816,309950.1848700933,3.4568925412331266,3.6178429164988386,0.07433299935148402,0.07748645753856762
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.4e-6,0.0,1.4e-6,0.0,200000.0,386564.45045096474,4782.667332382311,4757.367564790501,1380.359865607819,1381.6411854567675,285761.59980216034,297434.6780445606,282984.6697803594,295224.6230591033,3.30735198483823,3.4506091354779156,0.07074523065220016,0.0738051764656777
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.5e-6,0.0,1.5e-6,0.0,200000.0,362546.6641657735,4894.882216540817,4900.056567821841,1281.1669113423118,1295.8737373737374,268583.10992603906,278850.3536024395,266217.24884458043,276535.43172731163,3.134382479511834,3.261396546121526,0.06655347282068486,0.0691330113552474
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.6e-6,0.0,1.6e-6,0.0,200000.0,340343.93018273474,5156.601841413003,5145.660386869133,1196.7030891676784,1207.5586398805483,254409.93950553282,263889.3942274213,245508.606796056,255112.12702727542,2.991820996171234,3.1092742808631484,0.06137640754433913,0.0637772878713431
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.7e-6,0.0,1.7e-6,0.0,200000.0,317341.60217105265,5413.826480698043,5385.671052631579,1131.6144733085926,1134.9585227272728,243027.62468872694,251242.68932115636,238842.59889963627,247083.24888571355,2.874608143074954,2.976405660856061,0.05970995741219,0.06177014158161381
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.8e-6,0.0,1.8e-6,0.0,200000.0,301372.4981370592,5484.100279850746,5433.814570858283,1070.026442827293,1067.341463414634,238900.246149175,246721.06901632925,230852.27393656445,238656.99033380512,2.835418368854918,2.933608268203021,0.05771248478628495,0.05966357276481336
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.9e-6,0.0,1.9e-6,0.0,200000.0,284396.8862705654,5754.450487245629,5772.409440333357,1001.8146303501945,1003.183315124083,225891.28347410375,232916.96478005638,222416.4199329625,229654.40582991252,2.6949381256104807,2.783319953608992,0.05560354407600504,0.05741300614668345
50.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,2.0e-6,0.0,2.0e-6,0.0,200000.0,269868.5369309617,6065.767707082833,6083.977163099186,951.9373568858358,945.1432443531827,219548.30303457935,226024.10808693516,213243.60481709277,219772.85311442145,2.628482058923599,2.7101862219872483,0.053310371344596284,0.054942658689421275
